seller_id,seller_state,seller_city,total_orders,unique_products,total_revenue,profit_proxy,avg_price,avg_review_score,on_time_pct,freight_ratio_pct
bce6a5ecf98e99fd2a8868b15c51f04b,SP,guarulhos,14,3,3464.9,3223.3,230.99,4.13,85.7,7.0
827f8f69dfa529c561901c4f2e0f332f,PR,curitiba,91,60,3438.29,1828.62,32.75,4.25,104.4,46.8
df560393f3a51e74553ab94004ba5c87,PR,loanda,26,10,3429.78,2859.67,127.03,3.93,96.2,16.6
276677b5d08786d5dce7c2149dcce48b,MG,belo horizonte,31,18,3424.2,2658.95,76.09,3.89,135.5,22.3
b17b679f4f5ce2e03ce6968c62648246,SP,ribeirao preto,50,31,3424.18,2444.0,67.14,3.92,84.0,28.6
4677a5437afda5fa7140b927b07be1cc,PR,japira,11,9,3415.7,2995.7,310.52,4.36,90.9,12.3
f4db9b37944bcb8873e6b456ee190bbf,SP,itaquaquecetuba,21,8,3409.78,2909.62,154.99,4.55,95.2,14.7
cfd7ddab722b902f7ac5b5f3ba6d723d,MG,contagem,12,8,3385.03,2711.95,260.39,4.54,108.3,19.9
960945e1a9535cbc0cd6ddd35fbe7ae8,SP,sao paulo,28,7,3381.73,2901.93,116.61,4.66,103.6,14.2
1b8356dabde1d35e17cef975c3f82730,SP,sao paulo,55,14,3366.4,2396.17,56.11,4.13,107.3,28.8
4da0e408c99d2fdc2126dc9fce518060,PR,cornelio procopio,44,30,3344.4,2294.67,55.74,4.5,136.4,31.4
6b90f847357d8981edd79a1eb1bf0acb,SP,guarulhos,45,12,3337.98,2592.94,69.54,4.38,102.2,22.3
070d165398b553f3b4b851c216b8a358,SP,sao paulo,31,11,3333.17,2365.23,87.72,3.54,106.5,29.0
6481e96574816ead57975da2c0f6d80d,SP,sorocaba,32,20,3324.9,2308.94,77.32,4.14,131.3,30.6
db4350fd57ae30082dec7acbaacc17f9,SP,sao paulo,136,50,3304.32,1239.62,22.79,4.15,102.2,62.5
994f04b3718c2bab35c2adfa8afecd2a,SP,jaguariuna,47,25,3289.8,2535.15,59.81,4.33,108.5,22.9
a2b5b6105ea5942300631d2e76f4ffe0,SP,osasco,16,6,3286.69,2564.04,205.42,4.75,87.5,22.0
54c04bdb5ec46762f8f08c7e8f86ed4a,SC,florianopolis,18,12,3281.66,2805.54,172.72,4.32,94.4,14.5
5b51032eddd242adc84c38acab88f23d,MG,borda da mata,12,9,3280.0,3011.05,234.29,3.79,116.7,8.2
52562a9f449c3dc3d53f5f5b9ed74903,RN,parnamirim,14,4,3266.6,2822.56,233.33,4.79,100.0,13.6
870d0118f7a9d85960f29ad89d5d989a,MG,pocos de caldas,45,18,3248.9,1911.13,50.76,4.06,135.6,41.2
594f9aaa48e5bf431f011ddc5669b0d5,MG,contagem,37,24,3248.8,2361.19,85.49,4.58,100.0,27.3
a938325a4b357fd23a6a4d5bb126408e,RJ,nilopolis,24,20,3231.0,2670.19,129.24,3.88,100.0,17.4
643214e62b870443ccbe55ab29a4dccf,SP,sao paulo,65,31,3229.23,2337.75,48.93,4.41,87.7,27.6
afa6714acee029b2dfdf357e5579cc03,SP,descalvado,16,8,3220.76,2837.94,189.46,4.06,93.8,11.9
4c18691b6037662be2df78a765d98ab5,SP,sao paulo,63,31,3195.52,2074.53,47.69,3.84,98.4,35.1
d57e18d5f73c7ccb7f7339b61166898d,SP,sao paulo,61,25,3187.7,2264.21,50.6,4.44,100.0,29.0
e48b04bf1aa1ef711caebeb7aede6180,PR,curitiba,25,5,3187.1,2541.47,127.48,4.48,100.0,20.3
e89c4adbe7b1d0819dbb636e16461cf1,SP,indaiatuba,24,8,3181.3,2726.45,127.25,3.88,91.7,14.3
c8b3445d737de6befde0c88ede534a5e,SP,sao paulo,30,7,3149.04,2497.29,87.47,3.97,116.7,20.7
5bc24d989e71e93c33e50a7782431b0e,MG,campo do meio,17,9,3148.0,2559.47,185.18,4.35,100.0,18.7
238fac594e170b59c6d228f5a4f4f1d9,SP,dois corregos,29,6,3126.0,1706.48,104.2,3.97,89.7,45.4
21e83881401b92b49fb09a16d3852291,MG,uberlandia,12,8,3109.06,2612.03,239.16,4.77,108.3,16.0
5c6d4016c2a288f074fa0848a2b653d2,SP,sao paulo,31,16,3100.0,2601.87,91.18,4.21,100.0,16.1
95f83f51203c626648c875dd41874c7f,MG,borda da mata,50,11,3077.66,1523.52,47.35,3.22,124.0,50.5
f61c63d13f7cd800549d5acdd390ae72,SP,pilar do sul,26,11,3072.3,2642.91,118.17,4.0,92.3,14.0
aae3bfea055532c57fb453ed3ec80b30,SP,santo andre,48,5,3057.92,2258.67,61.16,3.55,104.2,26.1
b8555308bfdb4ca1ed54325a58da9a97,SP,sao bernardo do campo,26,4,3047.2,2464.37,108.83,4.07,100.0,19.1
0ebd97a106433a45a4aebe57c1799778,MG,contagem,31,10,3046.8,2431.92,95.21,4.5,103.2,20.2
0c7533c71df861ec58ad7ff999ed0e8d,SP,valinhos,61,29,3043.2,2154.86,41.12,4.04,116.4,29.2
55f7a3319d80f7fdf078b8f03e6725fe,SP,osasco,22,4,3013.78,2607.11,136.99,3.77,90.9,13.5
2d50d6282f8aa2257819a77bfaa0efe0,SP,ibitinga,42,14,3008.48,2254.31,69.96,3.74,88.1,25.1
3bdff180c7e1f6551a643b99c265a120,SP,sao paulo,56,17,3008.2,2004.32,51.87,4.18,96.4,33.4
5bc55dbe2f12b6af6d83ed46023e0dc8,MG,coronel fabriciano,17,9,2992.1,2574.82,142.48,2.33,100.0,13.9
9646c3513289980f17226a2fc4720dbd,SP,sao jose dos campos,69,23,2964.4,1776.57,39.01,4.34,101.4,40.1
d17f467e4bf608a510c20d82f4ba3b6b,RS,caxias do sul,11,10,2963.78,2456.25,269.43,4.27,81.8,17.1
b1ac6ea7895bc3dd6f0f6f4abbdd2821,RS,canoas,38,3,2962.0,2189.64,77.95,4.53,100.0,26.1
8cbac7e12637ed9cffa18c7875207478,SC,jaragua do sul,66,21,2955.98,1315.25,36.49,4.19,116.7,55.5
f4aba7c0bca51484c30ab7bdc34bcdd1,SP,sao paulo,108,12,2951.9,1436.67,25.67,3.9,99.1,51.3
60562ab00b8054280520d390c8c0045c,SP,sao paulo,17,5,2943.0,2638.91,173.12,4.76,100.0,10.3
f44b6f775a2b390380e0e30b5c9d3eee,SP,sao paulo,10,10,2930.0,2671.76,293.0,4.9,100.0,8.8
2156f2671501a81034d7d07f217609d0,SP,sp,21,12,2909.5,2516.01,138.55,4.0,85.7,13.5
20d83f3ef0e6925fd74bfd59170babf7,SP,sao paulo,40,48,2903.6,2249.99,53.77,4.35,130.0,22.5
cb3dd9ce66268c7a3ca7241ac70ab58c,SP,sao paulo,48,25,2900.29,2019.3,54.72,4.25,104.2,30.4
1771297ac436903d1dd6b0e9279aa505,SP,guarulhos,28,9,2881.27,2296.11,80.04,4.63,125.0,20.3
1987cd4be10fe09ee50454f9c354d1c6,MG,ouro fino,14,7,2877.7,2620.17,179.86,4.25,107.1,8.9
244c2f1bff6afe1f2eaf9bfe9b2aed38,SP,mogi das cruzes,23,11,2877.0,1487.16,95.9,3.7,113.0,48.3
bd697db56ff8e7c9cd1abeb7f72029b2,SP,sao paulo,21,17,2869.79,2540.65,136.66,4.33,100.0,11.5
49e7217cfe4e427191c378ec626d8737,MG,formiga,12,9,2868.8,2516.71,220.68,4.15,108.3,12.3
430315b7bb4b6e4b3c978f9dfa9b0558,SP,sao paulo,19,13,2864.4,2314.24,143.22,4.0,100.0,19.2
a6fe7de3d16f6149ffe280349a8535a0,SP,franca,50,12,2844.9,2115.36,55.78,4.06,86.0,25.6
b494891378bd8f4560abe576c52deacd,SP,sao paulo,19,20,2839.0,2543.02,135.19,4.71,100.0,10.4
d32e3909cfb714fb2a6cb092c85b9c5f,SP,jundiai,10,8,2827.9,2576.9,257.08,3.64,80.0,8.9
730937bf88cb151eb2eb849f642fc213,SP,rio claro,22,5,2821.2,2365.23,108.51,4.42,113.6,16.2
5f1dc28029d2c244352a68107ec2b542,SP,sao paulo,62,36,2807.3,1811.14,35.99,4.43,116.1,35.5
33576ec5412fb5905d876f12f33bfde6,PR,curitiba,31,1,2807.0,2222.65,85.06,4.12,103.2,20.8
820cc752a266cdc6c1a1e61dd4583330,PR,maringa,15,4,2802.8,2526.83,186.85,4.13,86.7,9.8
df56d7b40d437f88407c5f78b63bc328,PR,cascavel,22,8,2791.28,2331.06,111.65,3.88,109.1,16.5
f125f3a310c2e5f822d116147de1e474,SP,sao paulo,16,4,2761.4,2473.51,125.52,4.36,125.0,10.4
bb7a14e229b1c95156719c3d9552eeee,RJ,rio de janeiro,10,6,2760.2,2472.79,276.02,4.5,90.0,10.4
8f54d64f28a993550aa7943f12572959,MG,ipatinga,15,10,2755.5,2377.88,172.22,3.81,100.0,13.7
a1474fd46fd3430168f7ec202da39408,SP,pinhais,12,8,2752.5,2091.48,196.61,4.43,100.0,24.0
1838dd9b8977065acf51d95e0053ea7a,MG,belo horizonte,62,14,2750.5,1537.71,42.32,4.34,100.0,44.1
f7ccf836d21b2fb1de37564105216cc1,SP,ibitinga,69,23,2748.4,1640.46,37.65,3.86,95.7,40.3
3fd1e727ba94cfe122d165e176ce7967,SP,araraquara,35,12,2747.4,2198.91,76.32,3.97,82.9,20.0
977f9f63dd360c2a32ece2f93ad6d306,SP,tabatinga,23,18,2730.07,1838.22,113.75,3.92,91.3,32.7
3b872fd4747f01cc56206f2934198618,SP,ibitinga,25,13,2726.74,1610.37,100.99,3.89,92.0,40.9
5cbbd5a299cab112b7bf23862255e43e,PR,pinhais,36,22,2726.06,2066.91,71.74,4.32,105.6,24.2
d93844a9c55ba7ce353388bcf849ea56,PR,curitiba,12,12,2708.5,2187.48,193.46,4.21,100.0,19.2
51702dc2a3e106c76dbff722b5bf0726,SP,conchal,13,8,2705.1,2123.16,193.22,4.36,107.7,21.5
31561f325664a8a7aba4c8d0c3a9b3db,SP,sao paulo,36,25,2702.19,2075.02,71.11,4.58,102.8,23.2
2a1348e9addc1af5aaa619b1a3679d6b,MG,belo horizonte,48,33,2697.4,1970.03,52.89,3.04,75.0,27.0
974cf2cb8f4b7add98709c30df02fe10,SP,araraquara,30,9,2694.7,2197.5,89.82,4.17,96.7,18.5
432c37c9dfba871172ec162e20118b8c,DF,brasilia,44,16,2679.87,1744.94,48.72,4.29,106.8,34.9
a17f621c590ea0fab3d5d883e1630ec6,SP,sorocaba,63,34,2677.92,1583.57,34.33,4.18,115.9,40.9
c9aafcd0621b2207c10e32c649cada4d,SP,sao paulo,40,29,2671.26,1853.97,56.84,4.34,107.5,30.6
d93919c944be9cff128f6c9cb899eacb,SP,mombuca,33,6,2666.7,1709.39,80.81,4.0,81.8,35.9
9c068d10aca38e85c50202e17b4a7e88,MS,coxim,17,13,2658.9,2208.97,156.41,4.13,82.4,16.9
d25aa0aaacb370e912f8cf6efeba38b3,SC,massaranduba,17,5,2658.45,1943.77,126.59,4.52,117.6,26.9
6f229cc508fc6915ed5c499efd93baa4,RJ,rio de janeiro,13,12,2654.8,2320.92,189.63,4.43,92.3,12.6
bc302730ea8cf49b5c74f579febb5bbf,SP,campinas,11,9,2640.9,2351.63,240.08,3.82,90.9,11.0
1b7e5006cb25dd23ce8686691013b121,SP,sao paulo,11,7,2636.74,2487.52,239.7,4.36,81.8,5.7
ccf8813e5a7d6c84d865cd38bfc2b130,SP,taubate,26,8,2635.5,2219.71,101.37,4.38,92.3,15.8
8d79c8a04e42d722a75097ce5cbcf2ef,CE,caucaia,26,3,2627.82,1908.39,97.33,4.59,88.5,27.4
9906e7aa42a3c067b7c9a564d01c4320,PR,maringa,12,2,2619.0,2122.4,163.69,4.06,116.7,19.0
8ab42aa58097fd4668d60cc648225d5f,GO,goiania,20,15,2616.75,2023.11,100.64,4.15,130.0,22.7
4305fe92735c8a43d154ff6dd2b8d927,MG,coronel fabriciano,17,5,2606.1,2212.56,137.16,4.11,111.8,15.1
e99e927c81e3f51739c94fcdfca9f10f,MG,uberlandia,21,6,2597.85,1958.77,108.24,3.63,95.2,24.6
a369d693961cb93b61ca2cc518872a85,SP,sao jose do rio preto,11,7,2597.0,1980.21,144.28,4.11,163.6,23.8
bb5bd94c8f59cc050072d2930c869cac,SP,sao paulo,16,12,2593.86,2275.99,144.1,4.22,100.0,12.3
fdaaf5bfda82b7b80535610c831b8d09,SP,sao jose do rio preto,10,12,2588.9,2329.48,172.59,3.93,120.0,10.0
f593898ec748b7a8cb81fc04edafd98a,SP,pedreira,19,8,2588.04,1903.73,117.64,3.45,94.7,26.4
2c4c47cb51acd5ea5db5e0ae0e26542a,SP,buritama,12,4,2575.9,2234.43,171.73,4.6,125.0,13.3
0885aaf116795758dfeb5f1032487bcd,SP,ferraz de vasconcelos,27,19,2573.1,2074.06,88.73,4.24,103.7,19.4
41ab63a91b8b264e8c8780368bf1dd5b,MG,belo horizonte,12,9,2571.95,2269.68,197.84,4.23,108.3,11.8
1354d51653f645349064725ed204e85e,SP,sao paulo,18,13,2570.0,2270.41,122.38,3.71,111.1,11.7
1ce3ae5a399804d1a87e706f8a813c3e,SC,jaguaruna,40,19,2563.0,1709.31,58.25,3.73,100.0,33.3
cd06602b43d8800bd0afad514919d35c,SP,sao paulo,43,19,2555.31,1822.77,49.14,3.73,116.3,28.7
157c3e4b42f81ac4a44e8b1ca2fe9876,SP,sao paulo,23,13,2548.5,1965.18,82.21,3.97,126.1,22.9
b76dba6c951ab00dc4edf0a1aa88037e,SP,sao paulo,157,37,2545.31,263.28,15.24,4.19,103.2,89.7
efcd8d2104f1a05d028af7bad20d974b,SP,aracatuba,46,34,2504.78,1601.36,47.26,4.21,113.0,36.1
ffa6adafb71b807dc13159e26431354c,PR,londrina,17,9,2500.9,1984.42,147.11,3.94,100.0,20.7
b335c59ab742f751a85db9c411a86739,MG,araguari,30,18,2494.11,1949.18,80.46,3.94,96.7,21.8
de0c78824586e9a5f5f04fd84e25df39,SP,vargem grande paulista,14,4,2489.3,2280.77,155.58,4.44,114.3,8.4
cea729054f157f5870bdd321a958d994,SP,sao paulo,24,17,2482.1,2132.58,95.47,4.19,104.2,14.1
fe49ee029e61e789a1f3a5525f57ba8d,SP,osasco,16,10,2473.69,2256.23,154.61,4.25,93.8,8.8
82bd0703a4aefd6b599e5bfdaed378fb,SP,marilia,20,15,2473.28,2091.31,103.05,3.71,115.0,15.4
2e3be8a987a30d7544dbbda6861cc14e,MG,belo horizonte,14,12,2472.86,2194.81,164.86,3.6,100.0,11.2
c2d70ce2c5d0a2eb75e78668236e6dc8,SP,sao paulo,13,4,2470.9,2241.88,164.73,4.67,115.4,9.3
1c40343cc5d18c2d8248ac2f3366de34,SP,limeira,21,12,2461.41,2083.4,111.88,4.55,95.2,15.4
cce6ab8d1682639fe45ab70234f1665f,SP,curitiba,61,16,2442.7,1305.81,38.17,4.53,100.0,46.5
318f287a62ab7ac10b703ac37435a231,SP,sao paulo,51,7,2432.48,1335.44,39.88,3.92,105.9,45.1
4b0fdb526525f9890eb145bf1534640e,SP,ibitinga,18,10,2419.0,1883.79,120.95,3.95,111.1,22.1
888faa8bfb0b159c37de6d898b961c31,SC,braco do norte,19,14,2418.3,1891.6,105.14,3.87,121.1,21.8
04aba03279157f6d4e0fe8ccaf21963c,RJ,santo antonio de padua,15,12,2416.0,2096.77,161.07,4.53,93.3,13.2
d06d019f72a04e5497a0b64190af170c,SP,cotia,17,5,2415.93,2190.42,142.11,4.53,94.1,9.3
47efca563408aae19bb7206c2d969ea9,PI,teresina,11,4,2383.0,1974.45,216.64,4.36,100.0,17.1
6bbcb8924baf70b7fe2fe2097e8cd407,SC,blumenau,10,7,2382.5,2118.17,216.59,4.55,110.0,11.1
acadd4d36859671cb635527c6c977533,SP,santa rosa de viterbo,12,9,2381.0,2115.06,198.42,4.25,83.3,11.2
cfe94489ddd337d1e29e12f2a7205d10,SP,sao paulo,20,1,2376.0,2079.18,99.0,4.13,95.0,12.5
323ce52b5b81df2cd804b017b7f09aa7,SP,sao paulo,29,13,2374.3,1980.95,81.87,4.43,82.8,16.6
d3f39f05462b79a4562d35893a28f159,SP,mococa,33,6,2363.4,1833.43,63.88,3.32,97.0,22.4
5160d23075764e18e07c1f4a87fad743,SP,sao bernardo do campo,33,29,2359.0,1880.36,62.08,4.45,112.1,20.3
4978a02ea9c8be7a9b5480680f40334e,SP,sao paulo,18,14,2356.61,2016.38,124.03,3.58,105.6,14.4
8603f0038fe0e52fedd3382d266723de,SC,garopaba,10,9,2355.0,1864.88,235.5,4.4,100.0,20.8
ede0c03645598cdfc63ca8237acbe73d,SP,ribeirao preto,43,24,2352.15,1643.85,50.05,3.67,72.1,30.1
3504c0cb71d7fa48d967e0e4c94d59d9,SP,maua,53,14,2349.94,1662.57,44.34,4.42,100.0,29.3
62c50c1af4dfdc4149d25c5222043d39,SP,sao paulo,12,4,2325.83,2043.88,136.81,3.47,141.7,12.1
fd386aa7bed2af3c7035c65506c9b4a3,SP,sao paulo,69,41,2304.15,1292.13,30.32,4.36,98.6,43.9
9a84ba99f5367fdbd4598363496f1ea2,GO,luziania,15,3,2303.28,1861.11,143.96,3.88,106.7,19.2
5a93f3ab0ef4c84ed5e1b5dbf23978bc,SP,monteiro lobato,38,8,2299.28,1646.34,53.47,4.81,110.5,28.4
1d4587203296c8f4ad134dc286fa6db0,SP,sao paulo,40,29,2287.5,1633.09,55.79,4.37,97.5,28.6
6338ea67c41078a46ad99cc009654956,RS,farroupilha,37,21,2286.09,1361.79,51.96,4.61,118.9,40.4
7238a95bb63ef7e498389fb863b834a1,SP,limeira,15,6,2265.7,1696.29,151.05,4.73,93.3,25.1
0725b8c0f3f906e58f70cbe76b7c748c,SP,guarulhos,16,14,2263.73,1502.96,58.04,3.64,200.0,33.6
655220df33262c7e0c4949a147366f94,SP,diadema,13,3,2245.0,1563.47,149.67,4.2,100.0,30.4
dd533b429f380718b70ad9922c294bae,SP,barretos,39,13,2244.88,1153.58,52.21,3.86,97.4,48.6
5abb8ea023c77787f2c15da891c8d384,SC,joinville,13,5,2241.0,1494.8,172.38,3.92,76.9,33.3
54583ab379489add547fe47b628db589,SP,sao bernardo do campo,10,6,2240.0,2088.92,224.0,4.8,100.0,6.7
cac876b37d3abcd6bd76caca30277996,PR,cascavel,27,14,2229.77,1500.75,67.57,4.56,103.7,32.7
b83cedfb587e7911540e3f576d6917ce,SP,sao paulo,24,16,2224.95,1881.15,89.0,4.24,95.8,15.5
fb89df7f89fd1b8f03fa2acca1ba7364,PR,foz do iguacu,22,10,2220.0,1752.57,88.8,3.84,104.5,21.1
77a515caa36327151d1cc6c32a9f00e1,SP,diadema,26,19,2217.39,1821.2,85.28,4.42,88.5,17.9
e5475dcab1e07b63d7f6e902d8f5eda8,SP,diadema,19,10,2192.0,1940.78,115.37,4.11,94.7,11.5
91f0eec23d4a61d7d7caeefa3f0ad1ca,SC,tubarao,11,2,2190.8,1836.34,199.16,3.55,72.7,16.2
14a08204d03bb6b6bde8029f801ae0eb,SP,sao paulo,28,24,2185.4,1591.7,57.51,3.82,135.7,27.2
1b1ae47a313a825a7ccceb8e2e30fa9d,PR,bocaiuva do sul,10,5,2184.0,1954.63,218.4,4.22,100.0,10.5
373ee4a3a775a733770ca3f790b8b9ac,RJ,rio de janeiro,13,9,2183.07,1883.85,94.92,4.0,161.5,13.7
850913d59ce317156b00f3705f1c3edb,SP,atibaia,29,9,2183.0,1664.1,72.77,3.5,86.2,23.8
8ca1551acf9832a4cf467bbbac15851f,PR,campo largo,11,10,2176.4,1909.86,181.37,3.67,90.9,12.2
b74d1c09cb380e1d03a6f859c6f4224b,RJ,rio de janeiro,30,10,2174.61,1364.64,57.23,4.24,106.7,37.2
4992e76a42cb3aad7a7047e0d3d7e729,SP,sao paulo,56,22,2171.2,1178.84,29.74,3.88,121.4,45.7
53d00c40e32aeb924a84ce72b1af869d,SP,ibitinga,17,9,2165.85,1869.63,127.4,4.35,76.5,13.7
2be17df1c49978426251562096c3cc09,SC,tubarao,16,10,2165.0,1852.45,135.31,4.19,93.8,14.4
0ffa40d54288e4f3499b8780dd0f144f,SP,presidente prudente,33,21,2162.8,1579.13,61.79,4.4,90.9,27.0
7fc87cc3e89b3d1d5cabdca32f8485aa,SP,guarulhos,14,9,2153.9,1471.98,153.85,3.57,71.4,31.7
f214d28e8d8e3ef068748498ccc2f813,SP,sao paulo,52,21,2152.43,1367.02,37.76,4.13,101.9,36.5
72bc2cce903c872fe376a8faaa81d237,SP,sao paulo,17,6,2149.2,1893.43,119.4,4.44,105.9,11.9
e8f6dc8e6a1dcde89d20e3995c8d90b3,SP,sao paulo,35,29,2148.74,131.94,48.84,3.57,117.1,93.9
b56906f7fd1696e043f1bcce164c487b,SP,echapora,40,20,2148.49,1301.56,51.15,3.95,100.0,39.4
723cd880edaacdb998898b67c8f9da30,SP,ibitinga,11,8,2136.53,1723.43,178.04,4.17,100.0,19.3
f5f2ab9bdb6b30c14c61be68c5ed37da,SP,porto ferreira,18,14,2134.68,1794.81,118.59,4.28,88.9,15.9
87d30a6a0cbf89356e49324971ab1d24,SP,sao paulo,17,12,2134.13,1918.35,125.54,4.35,94.1,10.1
9bcdfa7b615b3abb9461d9e3ad9886ae,SC,blumenau,14,10,2126.07,1728.35,106.3,4.6,135.7,18.7
3a734b715d333a2588a3d54a0c9b8746,SP,osasco,15,9,2121.52,1773.22,101.02,4.67,133.3,16.4
8f78f0903005064036736c7173a5c2ed,MG,tiradentes,13,10,2113.7,1481.45,100.65,3.48,153.8,29.9
cf2384dd2f1dddea3f838efed0945e65,SP,serra negra,16,5,2101.5,1668.06,131.34,3.94,100.0,20.6
ffdd9f82b9a447f6f8d4b91554cc7dd3,PR,curitiba,18,12,2101.2,1373.74,105.06,4.25,111.1,34.6
e9511df20ccd82658a30c37b7fb343af,SP,bauru,22,9,2096.6,1370.1,69.89,4.47,136.4,34.7
7f7b8245c336066a1f9933c359f11d77,SP,mogi mirim,38,12,2094.36,1558.49,48.71,4.56,110.5,25.6
df91910b6a03bb2e3358fa6a35e32f6f,SP,sao paulo,13,4,2093.2,1730.18,161.02,4.62,100.0,17.3
165b1235e9e9942cb5fae67103576fb0,SP,ribeirao preto,11,9,2085.15,1680.5,130.32,4.31,136.4,19.4
f7720c4fa8e3aba4546301ab80ea1f1b,PR,curitiba,59,27,2075.45,743.1,26.61,4.23,127.1,64.2
6aa3928696eab49a19a466e665a649fd,RJ,nova iguacu,18,12,2075.0,1739.32,94.32,4.55,116.7,16.2
082e0bf4cb865a6533b1e8e498cc0255,SP,botucatu,11,17,2073.3,1082.27,90.14,3.3,181.8,47.8
e38db885400cd35c71dfd162f2c1dbcf,DF,brasilia,30,17,2066.8,1396.05,64.59,4.5,93.3,32.5
f615fe7efbef0f4f08fd3086bc7a3e60,SP,atibaia,22,17,2061.37,1691.66,89.62,4.52,95.5,17.9
412a4720f3e9431b4afa1476a1acddbe,SP,campinas,21,8,2058.1,1547.04,93.55,4.27,100.0,24.8
bc2ac6b95e1accce9858528ee566c17e,SP,campinas,18,14,2045.0,1810.44,92.95,4.64,122.2,11.5
c6381d2d013342748761e906d45aff76,RS,portao,15,7,2042.98,1471.7,72.96,3.0,186.7,28.0
78c99c6dff4eeae5be99bf635ed21e3f,SP,marilia,31,15,2030.88,1365.99,52.07,4.33,109.7,32.7
0ed6ce5d87fd9c69eaacaeb778d67235,SP,americana,42,25,2026.52,1355.74,48.25,4.39,85.7,33.1
3a1a1fec38dd360f15fc912e821e169d,SP,sao paulo,15,12,2007.38,1636.13,133.83,3.87,73.3,18.5
116ccb1a1604bc88e4d234a8c23f33de,SP,sao bernardo do campo,61,27,2004.89,1061.45,27.46,4.6,113.1,47.1
d6ab728cf30867cf3f1a2e216ae2f9b7,SP,sao paulo,12,13,2002.0,1770.18,143.0,4.43,116.7,11.6
3d2531eccfbde1d7c8db7a3a12fb267a,MG,contagem,10,2,1999.54,1786.48,199.95,4.22,100.0,10.7
6b536a23086fba0d58c08d68814397f6,RJ,niteroi,18,5,1996.8,1637.06,90.76,4.05,111.1,18.0
17908cf9b444ee34047cadd5c0f4a516,GO,anapolis,11,9,1993.99,1492.57,181.27,4.55,90.9,25.1
bf100ecb7997df312b285358fb32f92c,PR,sao jose dos pinhais,20,9,1991.9,1646.79,94.85,4.37,105.0,17.3
0bb738e4d789e63e2267697c42d35a2d,SP,sao roque,28,4,1979.4,1387.7,68.26,4.62,100.0,29.9
13074f016982ff2bd6c58ced8682f000,RS,bento goncalves,13,4,1977.0,1201.34,141.21,4.14,76.9,39.2
c013e57c075a06e5b5c48ee03c525719,SP,sao carlos,42,13,1971.55,1114.44,43.81,4.16,97.6,43.5
f41ce2e25237f9092cd8e6e7516c7a2f,SP,guarulhos,26,10,1961.9,1637.98,72.66,4.44,103.8,16.5
bf84056e679dbe9c69929847a40e338f,SP,sao paulo,35,3,1918.08,1479.58,50.48,3.76,100.0,22.9
93b9a99027bd8bd6af682aff18dd19bf,SP,mairipora,19,15,1916.0,1465.21,95.8,4.16,105.3,23.5
9dda5bbacd45e18d6485fee649205d09,MG,santa rita do sapucai,19,18,1912.6,1405.87,86.94,4.23,105.3,26.5
daeb5653dd96c1b11860f72209795012,MG,belo horizonte,38,26,1908.9,1289.8,46.56,4.22,97.4,32.4
272f092de69afedd4d2969440b37f18f,SP,sao paulo,25,24,1896.23,1354.0,47.41,4.0,160.0,28.6
6df688df543f90e9b38f4319e75a9d88,MG,belo horizonte,39,23,1891.76,1122.32,34.4,4.51,141.0,40.7
5ab05b6d86d417796c69ffd6774ec832,SP,assis,10,2,1886.1,1629.35,157.18,3.67,110.0,13.6
65b081a070633e057c462abdd6fb9dd8,GO,morrinhos,19,16,1885.09,1443.51,94.25,4.35,105.3,23.4
5debea795b07621e1f90532e18f96145,PR,apucarana,25,22,1883.78,1379.43,57.08,4.27,132.0,26.8
4c8b8048e33af2bf94f2eb547746a916,SP,ibitinga,19,19,1882.45,1497.02,81.85,3.48,105.3,20.5
e24d3429d294b2eb200b064ebb035879,SP,sao paulo,19,14,1878.58,1506.46,85.39,4.14,110.5,19.8
5b33b527da3c5b969cc99dc435cad09a,PR,paranavai,16,7,1872.79,1507.24,110.16,4.12,100.0,19.5
95ec4458365c4d11f452ccf538377619,SP,limeira,27,15,1866.76,1430.09,60.22,4.27,111.1,23.4
4e5725ba188db8252977a4f0227bd462,SP,ribeirao preto,21,13,1865.09,1500.82,77.71,3.54,81.0,19.5
0417b067eeab773d2f7061a726dc477f,SC,sao bento do sul,13,11,1859.18,1216.61,143.01,3.92,69.2,34.6
c8467937e403e76a8ee9f0ab13f6f5ef,MG,pocos de caldas,30,6,1853.79,1264.84,56.18,4.13,96.7,31.8
ffeee66ac5d5a62fe688b9d26f83f534,SP,mirassol,14,3,1839.86,1420.17,131.42,4.21,85.7,22.8
7ade73f1b9b4e965f9009a4c3a7e2c15,SP,bauru,26,12,1835.3,1395.85,67.97,4.78,103.8,23.9
6a38087bc8ad4f89ff453561005f6dea,GO,anapolis,15,3,1833.43,1285.51,83.34,4.41,146.7,29.9
c679fb69a36e1d8349e8c50a217b4d58,RS,caxias do sul,14,13,1825.68,1437.47,107.39,3.56,100.0,21.3
55bb6fe5bebe5012e2d7d9928e1128ff,SP,bauru,15,11,1816.55,1240.08,113.53,3.56,86.7,31.7
a5a1bfcf728ab0e19182959cf0771ee4,SP,socorro,21,6,1812.96,1465.07,75.54,4.29,104.8,19.2
729b2d09b2a0bdab221076327f13d050,SP,mineiros do tiete,48,21,1805.21,870.51,30.09,4.58,116.7,51.8
5b85809efd0d0e4dea1a9544e1280ed9,SP,presidente prudente,12,8,1804.6,1511.84,128.9,4.36,116.7,16.2
